Effective Sea-Level Angular Momentum Functions (SLAM)

File name                    : ESMGFZ_SLAM_v1.2_24h_2009.asc
File contents                : effective angular momentum functions from global sea-level mass balance
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2019-05-14
Version number               : v1.2
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2009 through 31.12.2009 (12:00 UTC)
Temporal resolution          : 24h 
Number of data records       : 365
Subtracted mean value        : mean from 2003-01-01 to 2014-12-31
                               2.069815068012571e-13   3.295849259181661e-13   2.508252140298746e-14
 
Sea-level                    : Global mass balance according to ECMWF op. surface pressure and
                               continental hydrology from Land Surface Discharge Model (LSDM)

Notes : These SLAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM, SLAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational forecast data from the ECMWF.
 
Further references to be mentioned, when LSDM data are used:
         Dill, R., Hydrological model LSDM for operational Earth rotation and gravity field variations.
                   GFZ Scientific Technical Report STR08/09, 2008

------------------------------------------------------------------------------------------------------
YYYY MM DD HH   MJD           SLAM mass term
                              x-component             y-component             z-component 

2009 01 01 12 54832.500	 -3.137716077969879e-09	 -1.059668502305923e-08	 -4.021700661890554e-10
2009 01 02 12 54833.500	 -5.046334283255064e-09	 -1.416862301975809e-08	 -4.159120210057349e-10
2009 01 03 12 54834.500	 -4.187219426505687e-09	 -1.111503975840487e-08	 -3.994849533037829e-10
2009 01 04 12 54835.500	 -1.645595689652480e-09	 -6.392561666750347e-09	 -3.841418856266594e-10
2009 01 05 12 54836.500	  8.799741905401325e-10	 -1.772635359358549e-08	 -4.445703476414361e-10
2009 01 06 12 54837.500	  1.228266672878286e-08	 -2.754826276821332e-08	 -4.715385583538799e-10
2009 01 07 12 54838.500	  1.512069085522999e-08	 -3.441110697167303e-08	 -4.917029772304648e-10
2009 01 08 12 54839.500	  9.454570957032654e-09	 -3.760150994003640e-08	 -5.291127926115300e-10
2009 01 09 12 54840.500	  6.302940928999740e-09	 -2.733614425503013e-08	 -5.205888168271130e-10
2009 01 10 12 54841.500	  3.390572293062401e-09	 -1.854862166035987e-08	 -5.087727011428466e-10
2009 01 11 12 54842.500	  2.710067313761691e-09	 -1.993853045792031e-08	 -5.592081984387784e-10
2009 01 12 12 54843.500	  3.010940499894377e-09	 -1.618675970800784e-08	 -5.454119107103835e-10
2009 01 13 12 54844.500	  1.464885353053689e-09	 -1.334793577259979e-08	 -5.836410284583350e-10
2009 01 14 12 54845.500	 -3.872213196982127e-09	 -7.001847638781802e-09	 -6.152010035531002e-10
2009 01 15 12 54846.500	 -1.407677812998730e-08	 -6.840117556847454e-10	 -6.252262672078209e-10
