Effective Sea-Level Angular Momentum Functions (SLAM)

File name                    : ESMGFZ_SLAM_v1.2_24h_2012.asc
File contents                : effective angular momentum functions from global sea-level mass balance
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2019-05-14
Version number               : v1.2
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2012 through 31.12.2012 (12:00 UTC)
Temporal resolution          : 24h 
Number of data records       : 366
Subtracted mean value        : mean from 2003-01-01 to 2014-12-31
                               2.069815068012571e-13   3.295849259181661e-13   2.508252140298746e-14
 
Sea-level                    : Global mass balance according to ECMWF op. surface pressure and
                               continental hydrology from Land Surface Discharge Model (LSDM)

Notes : These SLAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM, SLAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational forecast data from the ECMWF.
 
Further references to be mentioned, when LSDM data are used:
         Dill, R., Hydrological model LSDM for operational Earth rotation and gravity field variations.
                   GFZ Scientific Technical Report STR08/09, 2008

------------------------------------------------------------------------------------------------------
YYYY MM DD HH   MJD           SLAM mass term
                              x-component             y-component             z-component 

2012 01 01 12 55927.500	  6.337160155455421e-09	  4.679115465446405e-09	  1.273510160552394e-10
2012 01 02 12 55928.500	 -1.487281078246359e-09	  6.509078022749762e-09	  1.106254886091572e-10
2012 01 03 12 55929.500	 -4.765758774324910e-09	  4.619401667873904e-09	  9.777325862942592e-11
2012 01 04 12 55930.500	 -2.531837715468557e-09	  6.793558577522425e-09	  1.056566462748905e-10
2012 01 05 12 55931.500	  6.966364012028040e-09	  2.299041086691012e-09	  1.037306781448337e-10
2012 01 06 12 55932.500	  1.275963051364046e-08	 -7.838055842445496e-09	  7.987458570236921e-11
2012 01 07 12 55933.500	  6.138633031136634e-09	 -8.814902796807219e-09	  9.320215809132945e-11
2012 01 08 12 55934.500	 -5.421564432891470e-09	 -5.264001815598663e-09	  9.660426848047270e-11
2012 01 09 12 55935.500	 -8.259315149650053e-09	 -1.179126342151828e-09	  3.085243942779971e-11
2012 01 10 12 55936.500	 -8.337266526611880e-09	  1.205373730786736e-09	  1.072793672783865e-11
2012 01 11 12 55937.500	 -1.268118469989997e-08	  4.731087680487977e-09	 -2.130348925485668e-11
2012 01 12 12 55938.500	 -8.329614192971028e-09	  7.733605804346344e-09	 -4.705492412316427e-11
2012 01 13 12 55939.500	 -1.252261815618845e-09	  9.307360167112865e-09	 -9.837890939478987e-11
2012 01 14 12 55940.500	  1.495677880238327e-09	  1.370585031902660e-08	 -1.456137678064165e-10
2012 01 15 12 55941.500	  3.809102273007061e-09	  1.190895351835027e-08	 -1.607206834001448e-10
2012 01 16 12 55942.500	  4.990406570948494e-09	  4.102805721334122e-09	 -2.097469143211380e-10
2012 01 17 12 55943.500	  4.423045477862900e-10	  1.503096849233976e-10	 -2.273371795034739e-10
2012 01 18 12 55944.500	 -2.507224908666122e-09	 -6.384077001294248e-09	 -2.447837025903186e-10
2012 01 19 12 55945.500	 -3.214098528028174e-10	 -1.360242800955029e-08	 -3.065207934670702e-10
2012 01 20 12 55946.500	 -1.586229121758462e-09	 -1.477395622870591e-08	 -3.301377165126894e-10
2012 01 21 12 55947.500	 -1.218676676792711e-08	 -1.821689072706674e-08	 -3.489647764079654e-10
2012 01 22 12 55948.500	 -1.527199516700115e-08	 -1.286303071681555e-08	 -3.488763210430425e-10
2012 01 23 12 55949.500	 -1.524094783590315e-08	 -7.897991374706640e-09	 -3.581185743750972e-10
2012 01 24 12 55950.500	 -1.586032448068815e-08	 -8.233924511385723e-09	 -3.968523271774896e-10
2012 01 25 12 55951.500	 -1.653387882749778e-08	 -9.104284273671977e-09	 -3.822256722579874e-10
2012 01 26 12 55952.500	 -1.292797887214350e-08	 -1.200389266545845e-08	 -3.909730515646045e-10
2012 01 27 12 55953.500	 -7.817800527983226e-09	 -1.728041245266907e-08	 -4.265544449554556e-10
2012 01 28 12 55954.500	 -5.639335560095414e-09	 -1.287902900710396e-08	 -4.662419816855756e-10
2012 01 29 12 55955.500	 -1.451567869382221e-08	 -1.317880173109104e-08	 -4.881786302458486e-10
2012 01 30 12 55956.500	 -2.857454339642634e-08	 -1.428094731758040e-08	 -4.843808159191505e-10
2012 01 31 12 55957.500	 -3.223355696883656e-08	 -1.279857911311519e-08	 -5.160675267420228e-10
2012 02 01 12 55958.500	 -2.935352016491679e-08	 -1.350853805723241e-08	 -5.576447286132250e-10
2012 02 02 12 55959.500	 -3.411160390386363e-08	 -5.399579923068965e-09	 -5.843728956725696e-10
2012 02 03 12 55960.500	 -4.188035680603318e-08	  7.091425141600415e-09	 -5.664711549632156e-10
2012 02 04 12 55961.500	 -3.872758803941550e-08	  6.525391916949935e-09	 -6.057763094770782e-10
2012 02 05 12 55962.500	 -3.080247046583790e-08	  3.530917336279501e-09	 -6.642658433026051e-10
2012 02 06 12 55963.500	 -2.972603353344161e-08	 -1.442072403406948e-09	 -6.654091223049701e-10
2012 02 07 12 55964.500	 -3.255492443536575e-08	  3.169621411586074e-09	 -6.797941973963765e-10
2012 02 08 12 55965.500	 -3.109424687927736e-08	  5.881462176494346e-09	 -7.009568505016375e-10
2012 02 09 12 55966.500	 -2.787139907860217e-08	  6.950875934118988e-09	 -6.934627061277259e-10
2012 02 10 12 55967.500	 -2.977165702373095e-08	  1.034023887874168e-08	 -7.194044335742120e-10
2012 02 11 12 55968.500	 -3.051547478191132e-08	  1.003697264977055e-08	 -7.090236004895154e-10
2012 02 12 12 55969.500	 -3.308074149203105e-08	  7.348395289217620e-10	 -7.113828090461674e-10
2012 02 13 12 55970.500	 -2.933778446079210e-08	 -1.002885972588968e-08	 -7.518317897383879e-10
2012 02 14 12 55971.500	 -2.051153631922285e-08	 -1.355775961089007e-08	 -7.978594280107435e-10
2012 02 15 12 55972.500	 -9.795272223654217e-09	 -8.785380562015391e-09	 -8.287416022539885e-10
2012 02 16 12 55973.500	 -9.282089218673606e-09	 -6.897627560450251e-11	 -8.276313020313826e-10
2012 02 17 12 55974.500	 -8.652420123179279e-09	  1.176986798339666e-09	 -8.429457728962092e-10
2012 02 18 12 55975.500	 -1.172322019867501e-08	 -2.056383507470468e-09	 -8.706173125941038e-10
2012 02 19 12 55976.500	 -1.950774153788484e-08	 -1.271932833025645e-09	 -9.123706894290502e-10
2012 02 20 12 55977.500	 -2.981293779107536e-08	  2.333916927415969e-09	 -9.056443668605432e-10
2012 02 21 12 55978.500	 -3.170521457933998e-08	 -5.541466182686330e-09	 -9.071197235760942e-10
2012 02 22 12 55979.500	 -2.413542977058970e-08	 -1.715045346787197e-08	 -9.125507484813195e-10
2012 02 23 12 55980.500	 -5.962258425018944e-09	 -1.834714409195411e-08	 -9.179205779964128e-10
2012 02 24 12 55981.500	  3.739109522105011e-09	 -6.544396927914507e-09	 -9.774971013463356e-10
2012 02 25 12 55982.500	  1.313178970649293e-09	  3.042382154294878e-09	 -9.878504083887188e-10
2012 02 26 12 55983.500	 -2.426410636450975e-09	  8.791229899292820e-09	 -1.000212052869645e-09
2012 02 27 12 55984.500	 -1.018888037852656e-08	  1.063539791639014e-08	 -1.023543247357330e-09
2012 02 28 12 55985.500	 -1.021538874467990e-08	  1.008178394516157e-08	 -1.081337232126579e-09
