Effective Sea-Level Angular Momentum Functions (SLAM)

File name                    : ESMGFZ_SLAM_v1.2_24h_2006.asc
File contents                : effective angular momentum functions from global sea-level mass balance
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2019-05-14
Version number               : v1.2
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2006 through 31.12.2006 (12:00 UTC)
Temporal resolution          : 24h 
Number of data records       : 365
Subtracted mean value        : mean from 2003-01-01 to 2014-12-31
                               2.069815068012571e-13   3.295849259181661e-13   2.508252140298746e-14
 
Sea-level                    : Global mass balance according to ECMWF op. surface pressure and
                               continental hydrology from Land Surface Discharge Model (LSDM)

Notes : These SLAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM, SLAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational forecast data from the ECMWF.
 
Further references to be mentioned, when LSDM data are used:
         Dill, R., Hydrological model LSDM for operational Earth rotation and gravity field variations.
                   GFZ Scientific Technical Report STR08/09, 2008

------------------------------------------------------------------------------------------------------
YYYY MM DD HH   MJD           SLAM mass term
                              x-component             y-component             z-component 

2006 01 01 12 53736.500	 -1.016233684712624e-08	 -2.721658673581749e-08	  7.148642428625913e-10
2006 01 02 12 53737.500	 -1.255263822464994e-08	 -2.582306414431122e-08	  6.678451503452190e-10
2006 01 03 12 53738.500	 -1.153722712949806e-08	 -2.410790340172903e-08	  6.261854596568813e-10
2006 01 04 12 53739.500	 -6.796970360710776e-09	 -1.942103485195442e-08	  5.674297837990708e-10
2006 01 05 12 53740.500	 -2.370415643261104e-09	 -1.244741675419209e-08	  5.460596351989796e-10
2006 01 06 12 53741.500	 -4.312450933244804e-09	 -1.156649724158171e-08	  5.474985113176855e-10
2006 01 07 12 53742.500	 -4.150367651943148e-09	 -1.689442247932161e-08	  5.005287359185592e-10
2006 01 08 12 53743.500	 -1.577115411421098e-09	 -1.585126075237419e-08	  4.426121471212103e-10
2006 01 09 12 53744.500	 -1.257728417997651e-09	 -7.799509389448323e-09	  4.659021233018966e-10
2006 01 10 12 53745.500	 -3.115050620575049e-10	 -1.171604227696480e-08	  4.307467262303454e-10
2006 01 11 12 53746.500	  2.373699108894716e-09	 -2.293021232583018e-08	  3.892130330257674e-10
2006 01 12 12 53747.500	  5.502731781882387e-09	 -2.490132052386755e-08	  3.642478339398402e-10
2006 01 13 12 53748.500	  5.122884455272966e-09	 -1.974436042708508e-08	  3.684128147476779e-10
2006 01 14 12 53749.500	  1.546552944439770e-09	 -1.601785703793392e-08	  3.385584469381021e-10
2006 01 15 12 53750.500	  8.026592380220193e-10	 -1.187983718019692e-08	  3.348732955991999e-10
2006 01 16 12 53751.500	  8.259788718971906e-09	 -1.786868501026936e-08	  2.723965389487666e-10
2006 01 17 12 53752.500	  1.226944039469852e-08	 -2.237369418976454e-08	  1.993561655709477e-10
2006 01 18 12 53753.500	  1.020612127252050e-08	 -2.800631253481535e-08	  1.396609018559876e-10
2006 01 19 12 53754.500	  4.236746841747682e-09	 -2.734496613850641e-08	  1.086449426667731e-10
2006 01 20 12 53755.500	  7.158523035049463e-10	 -2.385313370490197e-08	  1.171417498317945e-10
2006 01 21 12 53756.500	 -1.573731377704996e-09	 -2.234303057706942e-08	  9.731720219949643e-11
2006 01 22 12 53757.500	 -8.136144143817528e-09	 -2.004503249034711e-08	  6.750705635678934e-11
2006 01 23 12 53758.500	 -5.592509057246145e-09	 -2.176617770543850e-08	  5.694633967277868e-11
2006 01 24 12 53759.500	 -2.554106688653283e-10	 -2.259997993877999e-08	  3.971669998033931e-11
2006 01 25 12 53760.500	  2.343288506825800e-09	 -2.102760579853759e-08	  3.941190608231666e-11
2006 01 26 12 53761.500	 -6.910501290703835e-10	 -1.598418486347926e-08	  3.422900555114489e-11
2006 01 27 12 53762.500	 -9.136412593236078e-10	 -1.108654338327675e-08	 -7.073407822436079e-12
