Effective Sea-Level Angular Momentum Functions (SLAM)

File name                    : ESMGFZ_SLAM_v1.2_24h_2014.asc
File contents                : effective angular momentum functions from global sea-level mass balance
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2019-05-14
Version number               : v1.2
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2014 through 31.12.2014 (12:00 UTC)
Temporal resolution          : 24h 
Number of data records       : 365
Subtracted mean value        : mean from 2003-01-01 to 2014-12-31
                               2.069815068012571e-13   3.295849259181661e-13   2.508252140298746e-14
 
Sea-level                    : Global mass balance according to ECMWF op. surface pressure and
                               continental hydrology from Land Surface Discharge Model (LSDM)

Notes : These SLAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM, SLAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational forecast data from the ECMWF.
 
Further references to be mentioned, when LSDM data are used:
         Dill, R., Hydrological model LSDM for operational Earth rotation and gravity field variations.
                   GFZ Scientific Technical Report STR08/09, 2008

------------------------------------------------------------------------------------------------------
YYYY MM DD HH   MJD           SLAM mass term
                              x-component             y-component             z-component 

2014 01 01 12 56658.500	 -2.327630189470080e-08	  1.641022611649587e-08	 -2.327462562563481e-10
2014 01 02 12 56659.500	 -2.089373781454091e-08	  1.106247764379352e-08	 -2.362960300418012e-10
2014 01 03 12 56660.500	 -1.368495535736534e-08	  8.058327973110336e-10	 -2.633745173274613e-10
2014 01 04 12 56661.500	 -7.553365556850572e-09	 -2.083440687363699e-09	 -3.159015754771114e-10
2014 01 05 12 56662.500	 -1.237992806514011e-08	  6.968946226729613e-09	 -3.144218794368927e-10
2014 01 06 12 56663.500	 -1.222918367058040e-08	  6.724833945421887e-09	 -3.436455821325705e-10
2014 01 07 12 56664.500	 -8.173687036354482e-09	 -4.329189601239333e-09	 -3.478776631841349e-10
2014 01 08 12 56665.500	 -1.137184583471247e-08	 -6.452770521503798e-09	 -3.345014159453766e-10
2014 01 09 12 56666.500	 -1.408893955410489e-08	 -7.118176869313905e-09	 -3.819945916949041e-10
2014 01 10 12 56667.500	 -9.256498818735595e-09	 -1.509245437769260e-08	 -4.268131719746507e-10
2014 01 11 12 56668.500	 -5.564353657375053e-09	 -2.360518108042161e-08	 -4.610164219444365e-10
2014 01 12 12 56669.500	 -4.891731459706180e-09	 -2.949702793479941e-08	 -4.492037633075558e-10
2014 01 13 12 56670.500	 -4.586719078909579e-10	 -1.888605862615292e-08	 -4.819529926852320e-10
2014 01 14 12 56671.500	  2.685757975847989e-09	 -9.990708036085889e-09	 -4.931236408685172e-10
2014 01 15 12 56672.500	  5.924913472419164e-10	 -1.056556756319462e-08	 -5.415591517072492e-10
