Effective Sea-Level Angular Momentum Functions (SLAM)

File name                    : ESMGFZ_SLAM_v1.2_24h_2013.asc
File contents                : effective angular momentum functions from global sea-level mass balance
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2019-05-14
Version number               : v1.2
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2013 through 31.12.2013 (12:00 UTC)
Temporal resolution          : 24h 
Number of data records       : 365
Subtracted mean value        : mean from 2003-01-01 to 2014-12-31
                               2.069815068012571e-13   3.295849259181661e-13   2.508252140298746e-14
 
Sea-level                    : Global mass balance according to ECMWF op. surface pressure and
                               continental hydrology from Land Surface Discharge Model (LSDM)

Notes : These SLAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM, SLAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational forecast data from the ECMWF.
 
Further references to be mentioned, when LSDM data are used:
         Dill, R., Hydrological model LSDM for operational Earth rotation and gravity field variations.
                   GFZ Scientific Technical Report STR08/09, 2008

------------------------------------------------------------------------------------------------------
YYYY MM DD HH   MJD           SLAM mass term
                              x-component             y-component             z-component 

2013 01 01 12 56293.500	  3.907382371142197e-09	 -5.331523294893426e-09	  3.276353551987797e-10
2013 01 02 12 56294.500	 -1.101963403945189e-09	 -1.073507826465914e-08	  3.343122624832745e-10
2013 01 03 12 56295.500	 -7.851735303304287e-09	 -6.012123576319448e-09	  3.172292045995637e-10
2013 01 04 12 56296.500	 -5.876719435088653e-09	 -6.347002059491337e-10	  3.174065482979270e-10
2013 01 05 12 56297.500	 -5.026222287109300e-09	  7.822898973066888e-09	  2.859153693637078e-10
2013 01 06 12 56298.500	 -8.384066868786401e-09	  9.011656026179219e-09	  2.797651692201085e-10
2013 01 07 12 56299.500	 -1.104237011062376e-08	  2.976342134029755e-09	  2.697345711703197e-10
2013 01 08 12 56300.500	 -6.205340702287973e-09	 -3.259372273476585e-09	  2.233076936757180e-10
2013 01 09 12 56301.500	 -1.318097885016395e-09	  5.737178041914356e-10	  1.919303752100700e-10
2013 01 10 12 56302.500	  2.042080291143332e-09	  3.842992994695652e-09	  1.399979330265424e-10
2013 01 11 12 56303.500	 -3.391483646145911e-09	  6.553778329510361e-09	  1.177739591135123e-10
2013 01 12 12 56304.500	 -3.600236045280410e-09	  6.112802111268545e-09	  9.139485735383305e-11
2013 01 13 12 56305.500	 -3.321365157233469e-10	  3.858128903503143e-09	  8.161389619494649e-11
2013 01 14 12 56306.500	 -1.526993924505983e-09	  3.117771128245273e-09	  9.641683329468958e-11
2013 01 15 12 56307.500	 -9.918096419877127e-10	  6.576890609457804e-09	  8.075700762922237e-11
2013 01 16 12 56308.500	  1.106449310381271e-08	 -7.836187731528331e-10	  2.705885902846900e-11
2013 01 17 12 56309.500	  1.721340625081157e-08	 -4.850442789201411e-09	 -1.804023722028934e-11
2013 01 18 12 56310.500	  1.805231159364502e-08	 -2.039810946794693e-09	 -4.631591692358389e-11
2013 01 19 12 56311.500	  3.000787517066262e-08	 -2.944859533767451e-09	 -8.322120515875357e-11
2013 01 20 12 56312.500	  3.264991918283918e-08	 -6.021152911299435e-10	 -1.458912959665440e-10
2013 01 21 12 56313.500	  2.524245812182589e-08	  4.774464532275064e-10	 -1.519417359764976e-10
2013 01 22 12 56314.500	  1.670062054532476e-08	  6.039392523546550e-09	 -1.375399892176247e-10
2013 01 23 12 56315.500	  1.139370749849746e-08	  1.037679955664513e-08	 -1.544309550339807e-10
2013 01 24 12 56316.500	  5.424653806385158e-09	  1.210121461024261e-08	 -1.498640582275993e-10
2013 01 25 12 56317.500	  3.481149195908280e-09	  5.614034267609556e-09	 -1.812328124984972e-10
2013 01 26 12 56318.500	  3.986645875336914e-09	 -1.345759596741683e-09	 -2.167255500110344e-10
2013 01 27 12 56319.500	  1.319121327361562e-09	  1.791026196924568e-09	 -2.246671586882921e-10
2013 01 28 12 56320.500	  2.394416934606823e-09	  1.879965416168841e-09	 -2.684822868765621e-10
2013 01 29 12 56321.500	  3.649125154909879e-09	 -5.976917660582555e-10	 -3.099475129656399e-10
2013 01 30 12 56322.500	  2.334618651740244e-09	 -4.030258024883993e-09	 -3.360327395459082e-10
2013 01 31 12 56323.500	  4.679495791808674e-09	 -2.537734364906744e-09	 -3.550494333370161e-10
2013 02 01 12 56324.500	  8.843423763469887e-09	  3.179938421172377e-09	 -3.824474769453157e-10
2013 02 02 12 56325.500	  6.221941705828708e-09	  3.742758142176583e-09	 -3.959008097022034e-10
2013 02 03 12 56326.500	 -4.394832865268874e-09	 -3.691497912690065e-09	 -4.210272524436483e-10
2013 02 04 12 56327.500	 -7.005401396726115e-09	 -1.107715788070514e-08	 -4.576630817123050e-10
2013 02 05 12 56328.500	  6.139590318973875e-10	 -1.564753851990460e-08	 -4.676380785931311e-10
2013 02 06 12 56329.500	  1.028367857263876e-09	 -1.618781612158551e-08	 -4.810113450855102e-10
2013 02 07 12 56330.500	 -4.308879814880520e-09	 -1.370516674244353e-08	 -5.450562588027734e-10
2013 02 08 12 56331.500	 -1.094591469236839e-08	 -1.007125796208276e-08	 -5.639389381600564e-10
2013 02 09 12 56332.500	 -1.450421879670777e-08	 -9.991211300005681e-09	 -5.636300639278553e-10
2013 02 10 12 56333.500	 -1.743256685786360e-08	 -1.099208642742578e-08	 -6.142163915293042e-10
2013 02 11 12 56334.500	 -1.525032165001838e-08	 -1.131297378049861e-08	 -6.522197465962891e-10
2013 02 12 12 56335.500	 -1.688684097787291e-08	 -8.715235336479945e-09	 -6.938872439778354e-10
2013 02 13 12 56336.500	 -1.906382729530514e-08	 -9.642334896945080e-09	 -7.430847936094094e-10
2013 02 14 12 56337.500	 -1.913973425933101e-08	 -7.271555145614543e-09	 -8.045171088842117e-10
2013 02 15 12 56338.500	 -1.839169883046543e-08	  1.617564013618844e-09	 -7.961559886224289e-10
2013 02 16 12 56339.500	 -1.558099842268262e-08	  5.599408389568038e-09	 -7.990767185764038e-10
